DOI,Article name,Formula,Cat. compound,Support,"Cat./Support ratio, % (at)",Morphology (TEM/SEM),"Pore size, nm",width min (nm),width aver (nm),width max (nm),length min (nm),length aver (nm),length max (nm),"Cu, % (at.)","Cu+, % (at.)","Cu(2+), % (at.)",Base,electrolyte,"conc, M",pH,RHE vs V,Product,"FE, %","Time, h",Type of reactor,Av_ar_exactmw,Av_ar_lipinskiHBA,Av_ar_lipinskiHBD,Av_ar_NumHBA,Av_ar_NumHeavyAtoms,Av_harm_labuteASA,Av_harm_CrippenClogP,Av_harm_kappa1,Av_harm_kappa3,Av_harm_Energy of +1 ion,Av_harm_Metal_radius
https://doi.org/10.1016/j.jcis.2024.05.179,Cu2O-M,Cu1O0.5,Cu2O,No,100.0,porrous spherical,18.63,700.0,700.0,700.0,700.0,700.0,700.0,0.0,100.0,0.0,glassy-carbon electrode,KOH,1.0,14.0,-2.1,CH4,7.85,1.0,Flow cell,141.85410961999997,1.0,0.0,0.0,3.0,40.040471732759606,-0.12380000000000001,36.040575683266006,2.998961038961039,14.53413,0.65
https://doi.org/10.1016/j.jcis.2024.05.179,Cu2O-M,Cu1O0.5,Cu2O,No,100.0,porrous spherical,18.63,700.0,700.0,700.0,700.0,700.0,700.0,0.0,100.0,0.0,glassy-carbon electrode,KOH,1.0,14.0,-2.1,H2,21.99,1.0,Flow cell,141.85410961999997,1.0,0.0,0.0,3.0,40.040471732759606,-0.12380000000000001,36.040575683266006,2.998961038961039,14.53413,0.65
https://doi.org/10.1016/j.jcis.2024.05.179,Cu2O-B,Cu1O0.6126,Cu2O,CuO,63.13,irregular solid blocks,6.6,350.0,350.0,350.0,350.0,350.0,350.0,0.0,77.4,22.6,glassy-carbon electrode,KHCO3,0.1,6.8,-1.3,C2H4,9.15,1.0,H-cell,118.65196702174998,1.0,0.0,0.3687,2.6313,29.76556730386132,-0.12286634743816056,5.666545069140351,2.1511901084899723,10.857641646203103,0.8321764214013371
https://doi.org/10.1016/j.jcis.2024.05.179,Cu2O-B,Cu1O0.6126,Cu2O,CuO,63.13,irregular solid blocks,6.6,350.0,350.0,350.0,350.0,350.0,350.0,0.0,77.4,22.6,glassy-carbon electrode,KHCO3,0.1,6.8,-1.3,C2H5OH,6.21,1.0,H-cell,118.65196702174998,1.0,0.0,0.3687,2.6313,29.76556730386132,-0.12286634743816056,5.666545069140351,2.1511901084899723,10.857641646203103,0.8321764214013371
https://doi.org/10.1016/j.jcis.2024.05.179,Cu2O-B,Cu1O0.6126,Cu2O,CuO,63.13,irregular solid blocks,6.6,350.0,350.0,350.0,350.0,350.0,350.0,0.0,77.4,22.6,glassy-carbon electrode,KHCO3,0.1,6.8,-1.3,CO,16.99,1.0,H-cell,118.65196702174998,1.0,0.0,0.3687,2.6313,29.76556730386132,-0.12286634743816056,5.666545069140351,2.1511901084899723,10.857641646203103,0.8321764214013371
https://doi.org/10.1016/j.jcis.2024.05.179,Cu2O-B,Cu1O0.6126,Cu2O,CuO,63.13,irregular solid blocks,6.6,350.0,350.0,350.0,350.0,350.0,350.0,0.0,77.4,22.6,glassy-carbon electrode,KHCO3,0.1,6.8,-1.3,CH4,37.58,1.0,H-cell,118.65196702174998,1.0,0.0,0.3687,2.6313,29.76556730386132,-0.12286634743816056,5.666545069140351,2.1511901084899723,10.857641646203103,0.8321764214013371
https://doi.org/10.1016/j.jcis.2024.05.179,Cu2O-B,Cu1O0.6126,Cu2O,CuO,63.13,irregular solid blocks,6.6,350.0,350.0,350.0,350.0,350.0,350.0,0.0,77.4,22.6,glassy-carbon electrode,KHCO3,0.1,6.8,-1.3,HCOOH,13.07,1.0,H-cell,118.65196702174998,1.0,0.0,0.3687,2.6313,29.76556730386132,-0.12286634743816056,5.666545069140351,2.1511901084899723,10.857641646203103,0.8321764214013371
https://doi.org/10.1016/j.jcis.2024.05.179,Cu2O-B,Cu1O0.6126,Cu2O,CuO,63.13,irregular solid blocks,6.6,350.0,350.0,350.0,350.0,350.0,350.0,0.0,77.4,22.6,glassy-carbon electrode,KHCO3,0.1,6.8,-1.3,H2,14.05,1.0,H-cell,118.65196702174998,1.0,0.0,0.3687,2.6313,29.76556730386132,-0.12286634743816056,5.666545069140351,2.1511901084899723,10.857641646203103,0.8321764214013371
https://doi.org/10.1016/j.jcis.2024.05.179,Cu2O-B,Cu1O0.6126,Cu2O,CuO,63.13,irregular solid blocks,6.6,350.0,350.0,350.0,350.0,350.0,350.0,0.0,77.4,22.6,glassy-carbon electrode,KHCO3,0.1,6.8,-1.4,C2H4,4.58,1.0,H-cell,118.65196702174998,1.0,0.0,0.3687,2.6313,29.76556730386132,-0.12286634743816056,5.666545069140351,2.1511901084899723,10.857641646203103,0.8321764214013371
https://doi.org/10.1016/j.jcis.2024.05.179,Cu2O-B,Cu1O0.6126,Cu2O,CuO,63.13,irregular solid blocks,6.6,350.0,350.0,350.0,350.0,350.0,350.0,0.0,77.4,22.6,glassy-carbon electrode,KHCO3,0.1,6.8,-1.4,C2H5OH,9.15,1.0,H-cell,118.65196702174998,1.0,0.0,0.3687,2.6313,29.76556730386132,-0.12286634743816056,5.666545069140351,2.1511901084899723,10.857641646203103,0.8321764214013371
https://doi.org/10.1016/j.jcis.2024.05.179,Cu2O-B,Cu1O0.6126,Cu2O,CuO,63.13,irregular solid blocks,6.6,350.0,350.0,350.0,350.0,350.0,350.0,0.0,77.4,22.6,glassy-carbon electrode,KHCO3,0.1,6.8,-1.4,CO,17.65,1.0,H-cell,118.65196702174998,1.0,0.0,0.3687,2.6313,29.76556730386132,-0.12286634743816056,5.666545069140351,2.1511901084899723,10.857641646203103,0.8321764214013371
https://doi.org/10.1016/j.jcis.2024.05.179,Cu2O-B,Cu1O0.6126,Cu2O,CuO,63.13,irregular solid blocks,6.6,350.0,350.0,350.0,350.0,350.0,350.0,0.0,77.4,22.6,glassy-carbon electrode,KHCO3,0.1,6.8,-1.4,CH4,33.33,1.0,H-cell,118.65196702174998,1.0,0.0,0.3687,2.6313,29.76556730386132,-0.12286634743816056,5.666545069140351,2.1511901084899723,10.857641646203103,0.8321764214013371
https://doi.org/10.1016/j.jcis.2024.05.179,Cu2O-B,Cu1O0.6126,Cu2O,CuO,63.13,irregular solid blocks,6.6,350.0,350.0,350.0,350.0,350.0,350.0,0.0,77.4,22.6,glassy-carbon electrode,KHCO3,0.1,6.8,-1.4,HCOOH,20.59,1.0,H-cell,118.65196702174998,1.0,0.0,0.3687,2.6313,29.76556730386132,-0.12286634743816056,5.666545069140351,2.1511901084899723,10.857641646203103,0.8321764214013371
https://doi.org/10.1016/j.jcis.2024.05.179,Cu2O-B,Cu1O0.6126,Cu2O,CuO,63.13,irregular solid blocks,6.6,350.0,350.0,350.0,350.0,350.0,350.0,0.0,77.4,22.6,glassy-carbon electrode,KHCO3,0.1,6.8,-1.4,H2,17.65,1.0,H-cell,118.65196702174998,1.0,0.0,0.3687,2.6313,29.76556730386132,-0.12286634743816056,5.666545069140351,2.1511901084899723,10.857641646203103,0.8321764214013371
https://doi.org/10.1016/j.jcis.2024.05.179,Cu2O-B,Cu1O0.6126,Cu2O,CuO,63.13,irregular solid blocks,6.6,350.0,350.0,350.0,350.0,350.0,350.0,0.0,77.4,22.6,glassy-carbon electrode,KHCO3,0.1,6.8,-1.5,C2H4,10.13,1.0,H-cell,118.65196702174998,1.0,0.0,0.3687,2.6313,29.76556730386132,-0.12286634743816056,5.666545069140351,2.1511901084899723,10.857641646203103,0.8321764214013371
https://doi.org/10.1016/j.jcis.2024.05.179,Cu2O-B,Cu1O0.6126,Cu2O,CuO,63.13,irregular solid blocks,6.6,350.0,350.0,350.0,350.0,350.0,350.0,0.0,77.4,22.6,glassy-carbon electrode,KHCO3,0.1,6.8,-1.5,C2H5OH,4.58,1.0,H-cell,118.65196702174998,1.0,0.0,0.3687,2.6313,29.76556730386132,-0.12286634743816056,5.666545069140351,2.1511901084899723,10.857641646203103,0.8321764214013371
https://doi.org/10.1016/j.jcis.2024.05.179,Cu2O-B,Cu1O0.6126,Cu2O,CuO,63.13,irregular solid blocks,6.6,350.0,350.0,350.0,350.0,350.0,350.0,0.0,77.4,22.6,glassy-carbon electrode,KHCO3,0.1,6.8,-1.5,CO,14.71,1.0,H-cell,118.65196702174998,1.0,0.0,0.3687,2.6313,29.76556730386132,-0.12286634743816056,5.666545069140351,2.1511901084899723,10.857641646203103,0.8321764214013371
https://doi.org/10.1016/j.jcis.2024.05.179,Cu2O-B,Cu1O0.6126,Cu2O,CuO,63.13,irregular solid blocks,6.6,350.0,350.0,350.0,350.0,350.0,350.0,0.0,77.4,22.6,glassy-carbon electrode,KHCO3,0.1,6.8,-1.5,CH4,37.91,1.0,H-cell,118.65196702174998,1.0,0.0,0.3687,2.6313,29.76556730386132,-0.12286634743816056,5.666545069140351,2.1511901084899723,10.857641646203103,0.8321764214013371
https://doi.org/10.1016/j.jcis.2024.05.179,Cu2O-B,Cu1O0.6126,Cu2O,CuO,63.13,irregular solid blocks,6.6,350.0,350.0,350.0,350.0,350.0,350.0,0.0,77.4,22.6,glassy-carbon electrode,KHCO3,0.1,6.8,-1.5,HCOOH,19.28,1.0,H-cell,118.65196702174998,1.0,0.0,0.3687,2.6313,29.76556730386132,-0.12286634743816056,5.666545069140351,2.1511901084899723,10.857641646203103,0.8321764214013371
https://doi.org/10.1016/j.jcis.2024.05.179,Cu2O-B,Cu1O0.6126,Cu2O,CuO,63.13,irregular solid blocks,6.6,350.0,350.0,350.0,350.0,350.0,350.0,0.0,77.4,22.6,glassy-carbon electrode,KHCO3,0.1,6.8,-1.5,H2,16.01,1.0,H-cell,118.65196702174998,1.0,0.0,0.3687,2.6313,29.76556730386132,-0.12286634743816056,5.666545069140351,2.1511901084899723,10.857641646203103,0.8321764214013371
https://doi.org/10.1016/j.jcis.2024.05.179,Cu2O-B,Cu1O0.6126,Cu2O,CuO,63.13,irregular solid blocks,6.6,350.0,350.0,350.0,350.0,350.0,350.0,0.0,77.4,22.6,glassy-carbon electrode,KHCO3,0.1,6.8,-1.6,C2H4,4.58,1.0,H-cell,118.65196702174998,1.0,0.0,0.3687,2.6313,29.76556730386132,-0.12286634743816056,5.666545069140351,2.1511901084899723,10.857641646203103,0.8321764214013371
https://doi.org/10.1016/j.jcis.2024.05.179,Cu2O-B,Cu1O0.6126,Cu2O,CuO,63.13,irregular solid blocks,6.6,350.0,350.0,350.0,350.0,350.0,350.0,0.0,77.4,22.6,glassy-carbon electrode,KHCO3,0.1,6.8,-1.6,C2H5OH,7.84,1.0,H-cell,118.65196702174998,1.0,0.0,0.3687,2.6313,29.76556730386132,-0.12286634743816056,5.666545069140351,2.1511901084899723,10.857641646203103,0.8321764214013371
https://doi.org/10.1016/j.jcis.2024.05.179,Cu2O-B,Cu1O0.6126,Cu2O,CuO,63.13,irregular solid blocks,6.6,350.0,350.0,350.0,350.0,350.0,350.0,0.0,77.4,22.6,glassy-carbon electrode,KHCO3,0.1,6.8,-1.6,CO,13.73,1.0,H-cell,118.65196702174998,1.0,0.0,0.3687,2.6313,29.76556730386132,-0.12286634743816056,5.666545069140351,2.1511901084899723,10.857641646203103,0.8321764214013371
https://doi.org/10.1016/j.jcis.2024.05.179,Cu2O-B,Cu1O0.6126,Cu2O,CuO,63.13,irregular solid blocks,6.6,350.0,350.0,350.0,350.0,350.0,350.0,0.0,77.4,22.6,glassy-carbon electrode,KHCO3,0.1,6.8,-1.6,CH4,34.64,1.0,H-cell,118.65196702174998,1.0,0.0,0.3687,2.6313,29.76556730386132,-0.12286634743816056,5.666545069140351,2.1511901084899723,10.857641646203103,0.8321764214013371
https://doi.org/10.1016/j.jcis.2024.05.179,Cu2O-B,Cu1O0.6126,Cu2O,CuO,63.13,irregular solid blocks,6.6,350.0,350.0,350.0,350.0,350.0,350.0,0.0,77.4,22.6,glassy-carbon electrode,KHCO3,0.1,6.8,-1.6,HCOOH,13.07,1.0,H-cell,118.65196702174998,1.0,0.0,0.3687,2.6313,29.76556730386132,-0.12286634743816056,5.666545069140351,2.1511901084899723,10.857641646203103,0.8321764214013371
https://doi.org/10.1016/j.jcis.2024.05.179,Cu2O-B,Cu1O0.6126,Cu2O,CuO,63.13,irregular solid blocks,6.6,350.0,350.0,350.0,350.0,350.0,350.0,0.0,77.4,22.6,glassy-carbon electrode,KHCO3,0.1,6.8,-1.6,H2,24.18,1.0,H-cell,118.65196702174998,1.0,0.0,0.3687,2.6313,29.76556730386132,-0.12286634743816056,5.666545069140351,2.1511901084899723,10.857641646203103,0.8321764214013371
https://doi.org/10.1016/j.jcis.2024.05.179,Cu2O-B,Cu1O0.6126,Cu2O,CuO,63.13,irregular solid blocks,6.6,350.0,350.0,350.0,350.0,350.0,350.0,0.0,77.4,22.6,glassy-carbon electrode,KHCO3,0.1,6.8,-1.7,C2H4,2.61,1.0,H-cell,118.65196702174998,1.0,0.0,0.3687,2.6313,29.76556730386132,-0.12286634743816056,5.666545069140351,2.1511901084899723,10.857641646203103,0.8321764214013371
https://doi.org/10.1016/j.jcis.2024.05.179,Cu2O-B,Cu1O0.6126,Cu2O,CuO,63.13,irregular solid blocks,6.6,350.0,350.0,350.0,350.0,350.0,350.0,0.0,77.4,22.6,glassy-carbon electrode,KHCO3,0.1,6.8,-1.7,C2H5OH,5.56,1.0,H-cell,118.65196702174998,1.0,0.0,0.3687,2.6313,29.76556730386132,-0.12286634743816056,5.666545069140351,2.1511901084899723,10.857641646203103,0.8321764214013371
https://doi.org/10.1016/j.jcis.2024.05.179,Cu2O-B,Cu1O0.6126,Cu2O,CuO,63.13,irregular solid blocks,6.6,350.0,350.0,350.0,350.0,350.0,350.0,0.0,77.4,22.6,glassy-carbon electrode,KHCO3,0.1,6.8,-1.7,CO,16.67,1.0,H-cell,118.65196702174998,1.0,0.0,0.3687,2.6313,29.76556730386132,-0.12286634743816056,5.666545069140351,2.1511901084899723,10.857641646203103,0.8321764214013371
https://doi.org/10.1016/j.jcis.2024.05.179,Cu2O-B,Cu1O0.6126,Cu2O,CuO,63.13,irregular solid blocks,6.6,350.0,350.0,350.0,350.0,350.0,350.0,0.0,77.4,22.6,glassy-carbon electrode,KHCO3,0.1,6.8,-1.7,CH4,37.91,1.0,H-cell,118.65196702174998,1.0,0.0,0.3687,2.6313,29.76556730386132,-0.12286634743816056,5.666545069140351,2.1511901084899723,10.857641646203103,0.8321764214013371
https://doi.org/10.1016/j.jcis.2024.05.179,Cu2O-B,Cu1O0.6126,Cu2O,CuO,63.13,irregular solid blocks,6.6,350.0,350.0,350.0,350.0,350.0,350.0,0.0,77.4,22.6,glassy-carbon electrode,KHCO3,0.1,6.8,-1.7,HCOOH,18.95,1.0,H-cell,118.65196702174998,1.0,0.0,0.3687,2.6313,29.76556730386132,-0.12286634743816056,5.666545069140351,2.1511901084899723,10.857641646203103,0.8321764214013371
https://doi.org/10.1016/j.jcis.2024.05.179,Cu2O-B,Cu1O0.6126,Cu2O,CuO,63.13,irregular solid blocks,6.6,350.0,350.0,350.0,350.0,350.0,350.0,0.0,77.4,22.6,glassy-carbon electrode,KHCO3,0.1,6.8,-1.7,H2,16.99,1.0,H-cell,118.65196702174998,1.0,0.0,0.3687,2.6313,29.76556730386132,-0.12286634743816056,5.666545069140351,2.1511901084899723,10.857641646203103,0.8321764214013371
https://doi.org/10.1016/j.jcis.2024.05.179,Cu2O-B,Cu1O0.6126,Cu2O,CuO,63.13,irregular solid blocks,6.6,350.0,350.0,350.0,350.0,350.0,350.0,0.0,77.4,22.6,glassy-carbon electrode,KOH,1.0,14.0,-1.7,C2H4,10.26,1.0,Flow cell,118.65196702174998,1.0,0.0,0.3687,2.6313,29.76556730386132,-0.12286634743816056,5.666545069140351,2.1511901084899723,10.857641646203103,0.8321764214013371
https://doi.org/10.1016/j.jcis.2024.05.179,Cu2O-B,Cu1O0.6126,Cu2O,CuO,63.13,irregular solid blocks,6.6,350.0,350.0,350.0,350.0,350.0,350.0,0.0,77.4,22.6,glassy-carbon electrode,KOH,1.0,14.0,-1.7,C2H5OH,12.58,1.0,Flow cell,118.65196702174998,1.0,0.0,0.3687,2.6313,29.76556730386132,-0.12286634743816056,5.666545069140351,2.1511901084899723,10.857641646203103,0.8321764214013371
https://doi.org/10.1016/j.jcis.2024.05.179,Cu2O-B,Cu1O0.6126,Cu2O,CuO,63.13,irregular solid blocks,6.6,350.0,350.0,350.0,350.0,350.0,350.0,0.0,77.4,22.6,glassy-carbon electrode,KOH,1.0,14.0,-1.7,CO,3.31,1.0,Flow cell,118.65196702174998,1.0,0.0,0.3687,2.6313,29.76556730386132,-0.12286634743816056,5.666545069140351,2.1511901084899723,10.857641646203103,0.8321764214013371
https://doi.org/10.1016/j.jcis.2024.05.179,Cu2O-B,Cu1O0.6126,Cu2O,CuO,63.13,irregular solid blocks,6.6,350.0,350.0,350.0,350.0,350.0,350.0,0.0,77.4,22.6,glassy-carbon electrode,KOH,1.0,14.0,-1.7,CH4,2.98,1.0,Flow cell,118.65196702174998,1.0,0.0,0.3687,2.6313,29.76556730386132,-0.12286634743816056,5.666545069140351,2.1511901084899723,10.857641646203103,0.8321764214013371
https://doi.org/10.1016/j.jcis.2024.05.179,Cu2O-B,Cu1O0.6126,Cu2O,CuO,63.13,irregular solid blocks,6.6,350.0,350.0,350.0,350.0,350.0,350.0,0.0,77.4,22.6,glassy-carbon electrode,KOH,1.0,14.0,-1.7,HCOOH,50.99,1.0,Flow cell,118.65196702174998,1.0,0.0,0.3687,2.6313,29.76556730386132,-0.12286634743816056,5.666545069140351,2.1511901084899723,10.857641646203103,0.8321764214013371
https://doi.org/10.1016/j.jcis.2024.05.179,Cu2O-B,Cu1O0.6126,Cu2O,CuO,63.13,irregular solid blocks,6.6,350.0,350.0,350.0,350.0,350.0,350.0,0.0,77.4,22.6,glassy-carbon electrode,KOH,1.0,14.0,-1.7,H2,23.51,1.0,Flow cell,118.65196702174998,1.0,0.0,0.3687,2.6313,29.76556730386132,-0.12286634743816056,5.666545069140351,2.1511901084899723,10.857641646203103,0.8321764214013371
https://doi.org/10.1016/j.jcis.2024.05.179,Cu2O-B,Cu1O0.6126,Cu2O,CuO,63.13,irregular solid blocks,6.6,350.0,350.0,350.0,350.0,350.0,350.0,0.0,77.4,22.6,glassy-carbon electrode,KOH,1.0,14.0,-1.8,C2H4,9.93,1.0,Flow cell,118.65196702174998,1.0,0.0,0.3687,2.6313,29.76556730386132,-0.12286634743816056,5.666545069140351,2.1511901084899723,10.857641646203103,0.8321764214013371
https://doi.org/10.1016/j.jcis.2024.05.179,Cu2O-B,Cu1O0.6126,Cu2O,CuO,63.13,irregular solid blocks,6.6,350.0,350.0,350.0,350.0,350.0,350.0,0.0,77.4,22.6,glassy-carbon electrode,KOH,1.0,14.0,-1.8,C2H5OH,5.3,1.0,Flow cell,118.65196702174998,1.0,0.0,0.3687,2.6313,29.76556730386132,-0.12286634743816056,5.666545069140351,2.1511901084899723,10.857641646203103,0.8321764214013371
https://doi.org/10.1016/j.jcis.2024.05.179,Cu2O-B,Cu1O0.6126,Cu2O,CuO,63.13,irregular solid blocks,6.6,350.0,350.0,350.0,350.0,350.0,350.0,0.0,77.4,22.6,glassy-carbon electrode,KOH,1.0,14.0,-1.8,CO,3.64,1.0,Flow cell,118.65196702174998,1.0,0.0,0.3687,2.6313,29.76556730386132,-0.12286634743816056,5.666545069140351,2.1511901084899723,10.857641646203103,0.8321764214013371
https://doi.org/10.1016/j.jcis.2024.05.179,Cu2O-B,Cu1O0.6126,Cu2O,CuO,63.13,irregular solid blocks,6.6,350.0,350.0,350.0,350.0,350.0,350.0,0.0,77.4,22.6,glassy-carbon electrode,KOH,1.0,14.0,-1.8,CH4,6.62,1.0,Flow cell,118.65196702174998,1.0,0.0,0.3687,2.6313,29.76556730386132,-0.12286634743816056,5.666545069140351,2.1511901084899723,10.857641646203103,0.8321764214013371
https://doi.org/10.1016/j.jcis.2024.05.179,Cu2O-B,Cu1O0.6126,Cu2O,CuO,63.13,irregular solid blocks,6.6,350.0,350.0,350.0,350.0,350.0,350.0,0.0,77.4,22.6,glassy-carbon electrode,KOH,1.0,14.0,-1.8,HCOOH,48.34,1.0,Flow cell,118.65196702174998,1.0,0.0,0.3687,2.6313,29.76556730386132,-0.12286634743816056,5.666545069140351,2.1511901084899723,10.857641646203103,0.8321764214013371
https://doi.org/10.1016/j.jcis.2024.05.179,Cu2O-B,Cu1O0.6126,Cu2O,CuO,63.13,irregular solid blocks,6.6,350.0,350.0,350.0,350.0,350.0,350.0,0.0,77.4,22.6,glassy-carbon electrode,KOH,1.0,14.0,-1.8,H2,29.14,1.0,Flow cell,118.65196702174998,1.0,0.0,0.3687,2.6313,29.76556730386132,-0.12286634743816056,5.666545069140351,2.1511901084899723,10.857641646203103,0.8321764214013371
https://doi.org/10.1016/j.jcis.2024.05.179,Cu2O-B,Cu1O0.6126,Cu2O,CuO,63.13,irregular solid blocks,6.6,350.0,350.0,350.0,350.0,350.0,350.0,0.0,77.4,22.6,glassy-carbon electrode,KOH,1.0,14.0,-1.9,C2H4,9.6,1.0,Flow cell,118.65196702174998,1.0,0.0,0.3687,2.6313,29.76556730386132,-0.12286634743816056,5.666545069140351,2.1511901084899723,10.857641646203103,0.8321764214013371
https://doi.org/10.1016/j.jcis.2024.05.179,Cu2O-B,Cu1O0.6126,Cu2O,CuO,63.13,irregular solid blocks,6.6,350.0,350.0,350.0,350.0,350.0,350.0,0.0,77.4,22.6,glassy-carbon electrode,KOH,1.0,14.0,-1.9,C2H5OH,7.28,1.0,Flow cell,118.65196702174998,1.0,0.0,0.3687,2.6313,29.76556730386132,-0.12286634743816056,5.666545069140351,2.1511901084899723,10.857641646203103,0.8321764214013371
https://doi.org/10.1016/j.jcis.2024.05.179,Cu2O-B,Cu1O0.6126,Cu2O,CuO,63.13,irregular solid blocks,6.6,350.0,350.0,350.0,350.0,350.0,350.0,0.0,77.4,22.6,glassy-carbon electrode,KOH,1.0,14.0,-1.9,CO,2.32,1.0,Flow cell,118.65196702174998,1.0,0.0,0.3687,2.6313,29.76556730386132,-0.12286634743816056,5.666545069140351,2.1511901084899723,10.857641646203103,0.8321764214013371
https://doi.org/10.1016/j.jcis.2024.05.179,Cu2O-B,Cu1O0.6126,Cu2O,CuO,63.13,irregular solid blocks,6.6,350.0,350.0,350.0,350.0,350.0,350.0,0.0,77.4,22.6,glassy-carbon electrode,KOH,1.0,14.0,-1.9,CH4,9.6,1.0,Flow cell,118.65196702174998,1.0,0.0,0.3687,2.6313,29.76556730386132,-0.12286634743816056,5.666545069140351,2.1511901084899723,10.857641646203103,0.8321764214013371
https://doi.org/10.1016/j.jcis.2024.05.179,Cu2O-B,Cu1O0.6126,Cu2O,CuO,63.13,irregular solid blocks,6.6,350.0,350.0,350.0,350.0,350.0,350.0,0.0,77.4,22.6,glassy-carbon electrode,KOH,1.0,14.0,-1.9,HCOOH,42.38,1.0,Flow cell,118.65196702174998,1.0,0.0,0.3687,2.6313,29.76556730386132,-0.12286634743816056,5.666545069140351,2.1511901084899723,10.857641646203103,0.8321764214013371
https://doi.org/10.1016/j.jcis.2024.05.179,Cu2O-B,Cu1O0.6126,Cu2O,CuO,63.13,irregular solid blocks,6.6,350.0,350.0,350.0,350.0,350.0,350.0,0.0,77.4,22.6,glassy-carbon electrode,KOH,1.0,14.0,-1.9,H2,29.8,1.0,Flow cell,118.65196702174998,1.0,0.0,0.3687,2.6313,29.76556730386132,-0.12286634743816056,5.666545069140351,2.1511901084899723,10.857641646203103,0.8321764214013371
https://doi.org/10.1016/j.jcis.2024.05.179,Cu2O-B,Cu1O0.6126,Cu2O,CuO,63.13,irregular solid blocks,6.6,350.0,350.0,350.0,350.0,350.0,350.0,0.0,77.4,22.6,glassy-carbon electrode,KOH,1.0,14.0,-2.0,C2H4,6.95,1.0,Flow cell,118.65196702174998,1.0,0.0,0.3687,2.6313,29.76556730386132,-0.12286634743816056,5.666545069140351,2.1511901084899723,10.857641646203103,0.8321764214013371
https://doi.org/10.1016/j.jcis.2024.05.179,Cu2O-B,Cu1O0.6126,Cu2O,CuO,63.13,irregular solid blocks,6.6,350.0,350.0,350.0,350.0,350.0,350.0,0.0,77.4,22.6,glassy-carbon electrode,KOH,1.0,14.0,-2.0,C2H5OH,9.6,1.0,Flow cell,118.65196702174998,1.0,0.0,0.3687,2.6313,29.76556730386132,-0.12286634743816056,5.666545069140351,2.1511901084899723,10.857641646203103,0.8321764214013371
https://doi.org/10.1016/j.jcis.2024.05.179,Cu2O-B,Cu1O0.6126,Cu2O,CuO,63.13,irregular solid blocks,6.6,350.0,350.0,350.0,350.0,350.0,350.0,0.0,77.4,22.6,glassy-carbon electrode,KOH,1.0,14.0,-2.0,CO,1.66,1.0,Flow cell,118.65196702174998,1.0,0.0,0.3687,2.6313,29.76556730386132,-0.12286634743816056,5.666545069140351,2.1511901084899723,10.857641646203103,0.8321764214013371
https://doi.org/10.1016/j.jcis.2024.05.179,Cu2O-B,Cu1O0.6126,Cu2O,CuO,63.13,irregular solid blocks,6.6,350.0,350.0,350.0,350.0,350.0,350.0,0.0,77.4,22.6,glassy-carbon electrode,KOH,1.0,14.0,-2.0,CH4,8.94,1.0,Flow cell,118.65196702174998,1.0,0.0,0.3687,2.6313,29.76556730386132,-0.12286634743816056,5.666545069140351,2.1511901084899723,10.857641646203103,0.8321764214013371
https://doi.org/10.1016/j.jcis.2024.05.179,Cu2O-B,Cu1O0.6126,Cu2O,CuO,63.13,irregular solid blocks,6.6,350.0,350.0,350.0,350.0,350.0,350.0,0.0,77.4,22.6,glassy-carbon electrode,KOH,1.0,14.0,-2.0,HCOOH,40.73,1.0,Flow cell,118.65196702174998,1.0,0.0,0.3687,2.6313,29.76556730386132,-0.12286634743816056,5.666545069140351,2.1511901084899723,10.857641646203103,0.8321764214013371
https://doi.org/10.1016/j.jcis.2024.05.179,Cu2O-B,Cu1O0.6126,Cu2O,CuO,63.13,irregular solid blocks,6.6,350.0,350.0,350.0,350.0,350.0,350.0,0.0,77.4,22.6,glassy-carbon electrode,KOH,1.0,14.0,-2.0,H2,30.13,1.0,Flow cell,118.65196702174998,1.0,0.0,0.3687,2.6313,29.76556730386132,-0.12286634743816056,5.666545069140351,2.1511901084899723,10.857641646203103,0.8321764214013371
https://doi.org/10.1016/j.jcis.2024.05.179,Cu2O-B,Cu1O0.6126,Cu2O,CuO,63.13,irregular solid blocks,6.6,350.0,350.0,350.0,350.0,350.0,350.0,0.0,77.4,22.6,glassy-carbon electrode,KOH,1.0,14.0,-2.1,C2H4,6.29,1.0,Flow cell,118.65196702174998,1.0,0.0,0.3687,2.6313,29.76556730386132,-0.12286634743816056,5.666545069140351,2.1511901084899723,10.857641646203103,0.8321764214013371
https://doi.org/10.1016/j.jcis.2024.05.179,Cu2O-B,Cu1O0.6126,Cu2O,CuO,63.13,irregular solid blocks,6.6,350.0,350.0,350.0,350.0,350.0,350.0,0.0,77.4,22.6,glassy-carbon electrode,KOH,1.0,14.0,-2.1,C2H5OH,7.95,1.0,Flow cell,118.65196702174998,1.0,0.0,0.3687,2.6313,29.76556730386132,-0.12286634743816056,5.666545069140351,2.1511901084899723,10.857641646203103,0.8321764214013371
https://doi.org/10.1016/j.jcis.2024.05.179,Cu2O-B,Cu1O0.6126,Cu2O,CuO,63.13,irregular solid blocks,6.6,350.0,350.0,350.0,350.0,350.0,350.0,0.0,77.4,22.6,glassy-carbon electrode,KOH,1.0,14.0,-2.1,CO,1.32,1.0,Flow cell,118.65196702174998,1.0,0.0,0.3687,2.6313,29.76556730386132,-0.12286634743816056,5.666545069140351,2.1511901084899723,10.857641646203103,0.8321764214013371
